   5.2584400e-03	   1.3025102e+04	   4.8581900e+03	   6.9056800e+03	   1.0669638e+01	
   5.3046400e-03	   1.2947237e+04	   4.8386300e+03	   6.8874400e+03	   1.2065871e+01	
   5.3512500e-03	   1.2870308e+04	   4.8162900e+03	   6.8518600e+03	   1.3451681e+01	
   5.3982700e-03	   1.2796648e+04	   4.7944300e+03	   6.8240200e+03	   1.5018120e+01	
   5.4457000e-03	   1.2722685e+04	   4.7735700e+03	   6.8006400e+03	   1.6697881e+01	
   5.4935500e-03	   1.2644092e+04	   4.7501300e+03	   6.7639400e+03	   1.8016806e+01	
   5.5418200e-03	   1.2562386e+04	   4.7289800e+03	   6.7424200e+03	   1.9324516e+01	
   5.5905100e-03	   1.2481601e+04	   4.7056200e+03	   6.7080800e+03	   2.0652891e+01	
   5.6396300e-03	   1.2402097e+04	   4.6831900e+03	   6.6778000e+03	   2.2187465e+01	
   5.6891800e-03	   1.2321725e+04	   4.6604000e+03	   6.6504100e+03	   2.3655411e+01	
   5.7391700e-03	   1.2239920e+04	   4.6363000e+03	   6.6150400e+03	   2.4927674e+01	
   5.7896000e-03	   1.2157883e+04	   4.6141500e+03	   6.5906800e+03	   2.6122098e+01	
   5.8404700e-03	   1.2075444e+04	   4.5893500e+03	   6.5533600e+03	   2.7397925e+01	
   5.8917900e-03	   1.1991357e+04	   4.5661000e+03	   6.5275600e+03	   2.8799441e+01	
   5.9435500e-03	   1.1905072e+04	   4.5417600e+03	   6.4913000e+03	   3.0234703e+01	
   5.9957800e-03	   1.1818380e+04	   4.5174900e+03	   6.4614800e+03	   3.1416102e+01	
   6.0484600e-03	   1.1733640e+04	   4.4932500e+03	   6.4291300e+03	   3.2584055e+01	
   6.1016000e-03	   1.1649336e+04	   4.4679700e+03	   6.3939200e+03	   3.3783426e+01	
   6.1552100e-03	   1.1562339e+04	   4.4437100e+03	   6.3668500e+03	   3.5094678e+01	
   6.2093000e-03	   1.1472609e+04	   4.4179000e+03	   6.3265400e+03	   3.6323718e+01	
   6.2638500e-03	   1.1382712e+04	   4.3932700e+03	   6.3010400e+03	   3.7384450e+01	
   6.3188900e-03	   1.1293902e+04	   4.3669600e+03	   6.2592700e+03	   3.8597339e+01	
   6.3744100e-03	   1.1205379e+04	   4.3421400e+03	   6.2323800e+03	   3.9844256e+01	
   6.4304200e-03	   1.1116013e+04	   4.3152000e+03	   6.1928300e+03	   4.1092021e+01	
   6.4869200e-03	   1.1024907e+04	   4.2902200e+03	   6.1629500e+03	   4.2139135e+01	
   6.5439200e-03	   1.0932370e+04	   4.2628400e+03	   6.1230000e+03	   4.3173381e+01	
   6.6014200e-03	   1.0840128e+04	   4.2372500e+03	   6.0934800e+03	   4.4302831e+01	
   6.6594200e-03	   1.0748173e+04	   4.2100000e+03	   6.0550300e+03	   4.5476858e+01	
   6.7179300e-03	   1.0655703e+04	   4.1836900e+03	   6.0217900e+03	   4.6611296e+01	
   6.7769600e-03	   1.0562764e+04	   4.1562000e+03	   5.9837800e+03	   4.7671700e+01	
   6.8365100e-03	   1.0469225e+04	   4.1295900e+03	   5.9498100e+03	   4.8662725e+01	
   6.8965700e-03	   1.0374224e+04	   4.1017900e+03	   5.9121100e+03	   4.9693563e+01	
   6.9571700e-03	   1.0278847e+04	   4.0747300e+03	   5.8770200e+03	   5.0661924e+01	
   7.0183000e-03	   1.0184347e+04	   4.0468200e+03	   5.8391300e+03	   5.1654669e+01	
   7.0799700e-03	   1.0090089e+04	   4.0194300e+03	   5.8041300e+03	   5.2663774e+01	
   7.1421700e-03	   9.9947378e+03	   3.9911800e+03	   5.7663200e+03	   5.3683839e+01	
   7.2049300e-03	   9.8978940e+03	   3.9635000e+03	   5.7289500e+03	   5.4668654e+01	
   7.2682300e-03	   9.8010901e+03	   3.9351100e+03	   5.6922500e+03	   5.5551851e+01	
   7.3321000e-03	   9.7052662e+03	   3.9070900e+03	   5.6557300e+03	   5.6519999e+01	
   7.3965200e-03	   9.6096051e+03	   3.8786400e+03	   5.6159500e+03	   5.7468652e+01	
   7.4615100e-03	   9.5126539e+03	   3.8500400e+03	   5.5801800e+03	   5.8426510e+01	
   7.5270700e-03	   9.4150538e+03	   3.8217600e+03	   5.5410000e+03	   5.9297706e+01	
   7.5932100e-03	   9.3179829e+03	   3.7929100e+03	   5.5031700e+03	   6.0176297e+01	
   7.6599200e-03	   9.2212420e+03	   3.7642800e+03	   5.4653700e+03	   6.1046178e+01	
   7.7272300e-03	   9.1243145e+03	   3.7354600e+03	   5.4272800e+03	   6.1881101e+01	
   7.7951200e-03	   9.0272405e+03	   3.7065300e+03	   5.3890500e+03	   6.2705519e+01	
   7.8636100e-03	   8.9298141e+03	   3.6777700e+03	   5.3503900e+03	   6.3519421e+01	
   7.9327100e-03	   8.8324408e+03	   3.6486000e+03	   5.3116700e+03	   6.4311242e+01	
   8.0024100e-03	   8.7356907e+03	   3.6197400e+03	   5.2735100e+03	   6.5070055e+01	
   8.0727200e-03	   8.6391997e+03	   3.5906700e+03	   5.2346300e+03	   6.5785597e+01	
   8.1436500e-03	   8.5424150e+03	   3.5615400e+03	   5.1953500e+03	   6.6509074e+01	
